RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022
3079,790,Williamson County,County,IL,IL,Carbondale-Marion,17,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121040,122125,122075,119035,115095,111332,110656,110000,109915,110353,110772,110353,109461,108410,107581,106928,106674,106497,106197,105752,105510,104652,104035,103082,102829,102353,102145,102308,102524,102462,101908,101261,100682,100253,99622,99137,98424,98050,97913,98190,98454,98619,98643,98718,98765,98747,98734,98685,98564,98281,98295,98609,99155,99348,99350,99677,101016,99168,95532,90962,89754,89768,89740,89516,89313,89058,88452,88062,87627,87736,87705,88122,88490,89015,89409,89837,89975,90101,90264,90494,90679,90989,91940,92717,93446,93397,93091,92620,92328,92483,92778,92956,93100,93198,93816,94458,94595,94328,93817,93778,93959,94216,94300,94103,94036,94127,94460,95066,95700,96450,96930,97257,97448,97652,97985,98160,98147,98283,98696,99268,99236,99178,99151,99291,99133,98963,98951,99068,99156,99407,99900,100543,101141,101470,101726,102055,102492,102701,102502,102376,102336,102614,102758,102909,102734,102520,102346,102458,102761,103365,104353,105212,106381,107396,108670,109553,110314,111225,112207,113365,114161,114507,114831,115798,117099
2834,791,Robertson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,147,119359,119572,119827,120199,120321,120191,119894,119718,120004,120317,121092,121786,122834,123471,123926,124111,124485,124837,125025,125030,124518,124300,123902,123917,123715,123710,124087,124419,124500,124333,124503,124990,125501,126157,126877,127515,127930,128378,128924,129491,129682,129523,129356,129652,130112,130494,130376,130263,130194,130320,130517,130583,130870,131381,131998,132383,132735,133343,134066,134875,135389,135914,136321,136963,137548,138141,138623,139144,139723,140269,140961,141469,142019,142522,143519,144644,145782,146527,147091,148218,149305,150314,150552,150823,151406,151863,152579,153171,153885,154317,154568,155083,155515,155921,155783,155088,154205,153650,153344,153071,152619,152865,153060,152919,152362,151993,151988,152550,153013,153667,153418,153142,152519,151792,150926,150884,153037,154346,155373,154694,155379,154640,153731,151381,150287,148822,148930,148705,149048,148596,148299,147864,147727,147471,147049,146500,145696,144845,143894,142994,142078,141712,141577,141495,141154,140902,140813,141225,141145,141019,140329,140342,140196,140198,139768,139449,139811,141168,142759,144086,145289,146571,147973,148869,150210,151128,152754,153468,153817,153758,154121,154567,154908,155245,155122,155465,155440,156176,156403,157114,158531,159963,161201,161565,162556,163602,165384,165428,165914,165827,166824,167383,168321,169666,171451,173401,175464,177505,179721,181580,182956,184607,186202,187507,187169,187424,188218,190475,192472,194735,196709,198427,199639,200709,202132,204280,206453,207985,209399,211450,213694,215920,217496,219204,220574,222002,222757,222508,221137,220096,219867,220199,220208,219855,220535,221940,223942,225885,227466,229589,231474,233465,235263,237229,240214,243824,245761,247010,246736,248886,251691,255349,257761,259597,260128,260767,262934,267166,273022,279851,287106,294692,301189,308561,318889
976,792,Dallas County,County,IA,IA,Des Moines-West Des Moines,19,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200710,200936,200901,200836,200509,200921,201501,202302,202795,203643,204786,205296,205541,205176,204816,204187,203494,203123,202664,202339,202090,202324,202786,202850,202579,202165,201992,202165,201969,202135,201865,202910,203652,203411,202394,201422,201541,201264,200664,201137,201560,202172,201638,201236,201011,199911,198894,198005,198082,198435,198328,197886,197315,196736,196206,197417,198865,199188,197827,196183,195927,195738,197266,198747,200176,200288,200533,200526,200497,200240,199986,199936,200457,201020,201053,200419,200079,200109,200635,200793,201026,201988,203512,204870,205331,205315,205199,205236,205094,205265,205135,204982,204887,205323,206726,208151,209570,210149,210958,211718,213121,213915,214743,215045,215537,217474,219470,221729,222513,223656,224553,225107,225442,225873,226396,227694,228043,229476,230434,232399,233438,234078,234617,235048,235775,236704,236985,236954,237133,238094,239056,240129,241166,242730,243832,244838,245344,245731,246442,246726,246740,246248,246510,247283,247937,248798,249008,249542,249683,250236,251276,252514,254057,254520,254773,254655,254449,254568,254348,254702,254953,255466,256305,255657,255648,255789,257280,258075,258485,259082,260007,260676,260940,261451,263003,265396,267892,270464,272909,275205,277026,278971,281747,285160,289560,293878,298415,302430,306589,310409
702,793,Salem County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,33,97071,97314,97604,98282,99005,99729,100440,100936,101481,101890,102484,102994,103689,104623,105512,106435,107148,107941,108552,109061,109563,110081,110740,111490,112417,113604,114880,116155,117153,118067,118892,119659,120479,121256,121864,122330,122828,123472,124141,124769,125662,126617,127592,129244,131112,133358,134199,134924,135393,136791,138292,139954,136293,132542,127995,128707,129279,130820,132194,133401,134470,135211,136343,138991,142285,145916,148560,151162,153329,154976,156825,159101,161119,163366,165159,167493,169597,172043,174091,175331,173679,174641,174020,175140,172655,172637,174887,177407,177557,176282,175887,176737,178149,179924,181391,181801,180803,179859,178254,176553,175476,174679,174051,172873,171825,170474,169335,168348,168089,167399,166511,165123,164026,162929,161773,160708,159873,159003,158433,158018,158237,158079,157831,157318,156686,156213,155677,155563,155199,154365,153565,152836,152920,152607,151979,150916,149979,149235,148590,148063,147705,147112,146703,146306,146523,146476,146358,145946,145802,145682,145581,145491,145588,145495,145490,145509,146080,146407,146584,146449,146413,146383,146274,146393,146704,146963,147187,147491,148262,148810,149160,149392,149750,150125,150418,150805,151244,151440,147881,144308,144984,144622,142135,135607,130115,126471,126443,129979,130331,130251,130407,133994,134264,134587,135062,135645,136256,136918,135790,130791,129140,131409,138139,141804,143904,144690,143503,140724,138946,137617,137549,137541,139468,142196,144981,147128,146650,146473,148089,152271,155937,156464,155268,152164,150743,149281,148712,145751,142594,138931,140018,141127,143679,143289,144573,146070,147633,147778,145680,143919,143781,145964,147281,148270,146207,145823,146709,150194,152551,153043,154213,155778,157746,159364,161687,168438,176453,184497,188576,193036,197364,201720,205180,208467,210986
900,794,Butler County,County,KS,KS,Wichita,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114803,115172,115348,115702,115861,116176,116581,117138,117562,118049,118283,118413,118270,118020,117911,118140,118554,118879,118838,118906,118850,119035,118897,118900,120318,121982,124080,124279,124667,124477,124839,125254,125726,126177,126176,126210,125906,125601,124682,123669,122617,121550,120676,120141,120351,120567,120624,120649,120459,120167,119911,119836,119808,119612,119427,119416,119286,119324,119089,119005,118734,118573,118484,118505,118433,118458,118402,118496,118533,118586,118653,118639,118721,118708,119495,120267,121076,121148,121293,121471,121801,122029,122253,122535,122624,122706,122417,122389,122274,122520,122939,123643,124275,124719,125318,125817,126361,126532,126597,126603,126707,127105,127619,128190,128651,129117,129533,129861,130111,130377,130581,130768,131078,131674,132313,132888,133368,133826,134224,134510,134859,135270,135612,136067,136670,137223,137611,138006,138539,139101,138965,138935,138970,139668,140323,141210,141923,142795,143332,144013,144516,145141,145546,145962,146286,146762,147184,147642,147981,148433,148941,149701,150374,151014,151247,151435,151691,152236,152782,153206,153664,154263,154674,154931,155075,155300,155731,156213,156409,156521,156785,158342,159941,163073,165761,168852,170683,172581,174573,176437,178487,179988,181388,182354,184869,187362
1479,795,Warren County,County,NY,NY,Glens Falls,36,113,97520,97972,98480,99334,99984,100349,100807,101056,101324,101533,102187,103030,104071,104839,105749,106386,107180,107704,108359,108849,109282,109737,110534,111533,112650,113683,114871,115936,116927,117728,118550,119345,120122,120895,121757,122794,123963,123898,123909,123707,124455,124595,124705,125343,126113,127243,128460,129940,131846,131501,132042,131938,133705,136900,139289,142194,141818,142772,142518,144694,146536,149098,150037,151266,152735,154829,156972,159872,163089,166016,171220,175238,179753,182062,184643,187013,188463,189934,191101,192329,193934,194762,191952,189255,186667,187602,186607,185663,185731,187743,190774,193135,195198,196740,197769,198105,198937,199640,200605,199990,199270,198198,197258,196075,195299,194746,194392,194018,193734,193617,193379,192893,191949,190777,189741,188611,187810,187120,186866,186684,186471,186617,186944,187523,187670,187739,187899,188151,188459,188626,188804,188594,188068,187479,187066,186702,186364,185867,185664,185207,185029,184785,184978,185021,184935,184872,185017,185374,185531,185442,185459,185457,185742,186004,186662,187128,187478,187655,187586,187455,192920,196109,199759,197749,198422,199465,199902,200319,200107,200331,201044,201492,200803,199897,198487,198436,198569,199626,200494,200338,199801,199504,199855,202636,205845,209465,210763,211045,210711,209209,208668,207607,207427,205865,204795,203554,203446,203185,204245,204458,205377,205488,205914,206240,206470,207238,208731,210650,211336,211542,210948,211760,211603,211616,210961,210261,209513,208002,205329,202784,202937,204175,207360,208959,210865,210457,212331,214741,217573,218574,219325,219986,220360,220884,220456,220472,220111,219960,219443,219633,221023,221805,222378,220829,217811,215615,215444,217566,219059,221225,224626,228955,233677,238387,242208,248239,253220,259172,265962,272532,278590,281507,283994,287587,292793
931,796,Chaves County,County,NM,NM,Roswell,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82244,82179,81973,81653,81322,81086,80879,80575,80374,80375,80305,80237,79975,79976,79888,79791,79653,79514,79396,79270,79122,78979,78734,78474,78128,77774,77321,76958,76693,76649,76693,76806,76870,76883,76873,76915,77191,77403,77607,77568,77564,77693,77867,78921,79979,81294,81869,82305,82463,82428,82490,82164,82096,81972,82524,82891,83249,83467,83700,83935,83976,84042,84043,83999,84029,84059,84191,84056,84065,84153,84435,84673,84897,85112,85418,85688,86075,86399,86754,86976,87214,87396,87632,87830,88098,88443,88911,89480,90050,90597,91025,91338,91686,92102,92675,93205,93792,94447,95037,95564,96011,96498,96965,97322,97677,97990,98325,98717,99210,99736,100241,100554,100778,100965,101260,101531,101828,102079,102505,103055,103751,104522,105265,105601,105864,106003,106602,107072,107506,107798,108125,108522,108854,109176,109453,110047,110439,110876,111092,111562,111985,113186,114652,116142,117977,119839,122039,123664,125121,126466,127326,128409,129274,129943,130321,132876,135426
2335,797,Harrison County,County,TX,TX,Marshall,48,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109372,109776,109785,109676,109256,108782,108131,107614,107212,107229,107253,107319,107455,107655,107889,107992,107909,107622,107319,107207,107384,107557,107451,107086,106810,106680,106733,106673,106607,106457,106301,106271,106384,106585,106721,106950,107319,107735,107992,108113,108224,108372,108873,109241,109696,109924,110365,110859,111347,111871,112269,112660,113011,113334,113699,114078,114676,115382,116097,116887,117660,118391,119076,119744,120506,121039,121793,122477,123255,123576,123853,124384,125183,126013,126553,127091,127681,128303,129041,129776,130486,130720,131017,131368,132136,132708,133311,133772,134319,134739,135310,135825,136421,136704,136867,137111,137679,138216,138564,138760,139107,139592,140208,140698,141172,141508,141777,141924,142125,142599,143180,143756,144258,144241,144241,144344,145017,145540,146171,146738,147338,147720,147967,148275,148580,149007,149711,150456,151189,151146,151038,150909,150635,150134,149205,148848,148644,149035,149134,149293,149120,149628,150257,152783,154132,155446,155442,156514,157834,159243,160710,162175,163178,164038,167049,170032
2789,798,McCracken County,County,KY,KY,Paducah,21,145,85768,85949,86057,86202,86359,86514,86762,86943,87120,87296,87713,88185,88706,88942,89170,89441,89784,90177,90361,90470,90477,90589,90852,91108,91289,91387,91515,91776,92064,92434,92757,92958,93098,93215,93458,93667,93808,93974,94105,94370,94566,94888,95106,95428,95761,96177,96551,96907,97252,97561,97878,98188,97990,97761,97487,97822,98032,98348,98683,99094,99380,99569,99820,100130,100501,100847,101208,101465,101695,101888,102002,102091,104813,108037,114227,117990,119277,117422,115044,114604,114411,114996,115633,116100,116039,115692,114787,113024,111973,111489,111147,112150,112968,118239,117657,115791,110968,110105,110900,110837,110879,110661,110548,110345,110358,110278,110124,109940,109689,109687,109458,109473,109376,109410,109350,109149,108952,108605,108416,108254,108147,108063,107985,108097,108244,108459,108635,108702,108789,108772,108741,108515,108300,108326,108589,109050,109356,109800,111114,112377,113564,113669,113773,113738,114243,114896,115575,115856,116165,113531,111074,108558,108938,109091,109303,109652,109942,110074,108344,106832,105570,106224,106738,107103,107292,107380,107577,107676,107767,107765,108021,108441,108834,109251,109712,110182,110600,110607,110622,110619,111374,112208,113050,113564,113984,114529,115030,115594,115917,116416,116987,117644,117990,118339,118701,119210,117436,115725,113932,114277,114561,114999,115653,116354,116026,115554,115208,115851,116635,117253,117762,118286,118852,119531,119926,120313,120610,121083,121636,122171,122654,123003,123340,123630,123858,124215,124693,125326,125963,125994,126073,126224,127058,127862,128598,129304,129895,130570,130816,131008,131040,131347,130953,130492,129904,130072,130247,130938,131712,132667,133641,134587,135469,136458,137748,139283,140942,142559,144241,145727,147101,148415,149503,152290,155008
345,799,York County,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181432,181598,183636,185325,187174,188613,190999,194242,196446,197198,197273,197640,202382,205738,208589,211918,216965,223035,228623,231896,234550,232516,235021,236441,241660,245418,253245,258769,263838,268821,275678,282738,285092,286168,282881,283535,286086,292310,297554,300555,304093,304497,305290,306612,309713,311571,312620,313384,314783,312741,313950,314062,314794,312802,311223,306392,303958,301047,302299,299686,296562,294568,292418,291601,289851,288063,285676,284119,282790,282551,282427,282451,280920,279361,277133,275891,274132,272772,270551,268957,267661,267666,267721,268153,267549,267353,266616,266979,266580,266466,265254,264806,264162,264593,264485,264526,263407,262638,261658,261798,261745,261922,261445,261105,260895,261792,262631,263665,263405,263329,262715,262893,262985,263614,263748,264070,264528,265992,267299,268671,269003,266329,265084,264896,267851,269018,270436,271339,272489,273189,274172,275137,274831,275029,273931,273948,273071,274093,273822,273552,272198,272538,273046,273750,275370,277325,279065,279065,279514,280232,280756,280551,280133,280788,281844,283079,283606,283893,283948,284291,284066,284884,285084,286489,286995,286893,286328,287048,288689,290288,290696,290766,290631,290191,291534,291918,293762,294042,294807,294967,295566,297275,298313,298465,298380,298804,298909,299120,298417,299337,299342,300144,300449,301124,302446,303730,304288,304326,302939,301517,300557,300775,301436,301465,299766,299684,300089,302728,303538,304294,306608,310343,315491,318454,320333,323261,327146,331932,336593,341358,347007,350462,353993,357090,360911,362619,364263
2961,800,Livingston County,County,NY,NY,Rochester,36,51,86935,87350,87684,88303,88787,89242,89705,89995,90227,90461,90983,91558,92357,93057,93772,94330,94920,95520,95967,96327,96617,96953,97450,98033,98876,99767,100768,101686,102507,103194,103762,104277,104815,105376,105979,106610,107391,108163,108982,109649,110166,110507,110737,111177,111754,112385,112821,114444,116158,117826,118224,118490,118770,118840,119097,119423,119897,120357,120828,121230,121547,121656,122082,122327,122760,123113,123551,124035,124502,124920,125214,125335,125650,126027,126435,126561,126691,126796,126907,127456,127950,128716,129286,129943,130591,130903,131048,131117,131145,131373,131515,131951,132379,132994,133423,133643,133641,133505,133239,132553,131717,130807,129770,128802,127933,127187,126378,125553,124936,124417,123926,123469,122934,122362,121665,120930,120110,119401,118779,118336,117992,117833,117785,117881,117949,118160,118174,118152,117944,117410,116786,115998,115542,115087,114730,114450,114302,114182,114067,113819,113595,113456,113326,113113,112771,112569,112453,112441,112430,112446,112374,112252,112254,112339,112457,112482,112465,112494,112567,112720,112867,113018,113136,113192,113317,113448,113557,113621,113732,114029,114335,114808,115271,115814,116319,116826,117246,117596,117942,118349,118686,119008,119362,119807,120304,120755,121200,121608,122044,122473,123163,123872,124551,124799,124812,124422,123671,123352,123537,124348,125512,126841,128140,128486,128881,129171,129586,129626,130167,130872,131620,132055,132619,133165,133758,134024,133678,132798,132417,133062,134144,135110,135493,135639,135499,135414,135640,136437,137240,137858,138211,139235,140505,141290,141937,142651,143531,144250,144175,144752,145315,146356,147222,147840,148895,149547,150067,150541,151520,152932,153765,154572,155240,156869,158576,160262,160962,161282,162931,164345,166294,168129,171699,174812,177198
3248,801,Saint Francois County,County,MO,MO,Farmington,29,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91953,92004,91858,92017,91617,91401,90420,90019,89644,89741,89701,89625,89521,89495,89390,89336,89398,89680,89931,90213,90441,90642,90629,90607,90484,90352,90033,90119,90369,90735,90823,90920,91235,91780,92294,92585,92719,92863,93142,93445,93678,93993,94198,94501,94398,94311,93912,93986,94236,95028,95516,96129,96588,97519,98445,99128,99371,99092,98841,98873,99236,99856,100300,100702,101030,101414,101833,102106,102376,102895,103618,104481,105399,106301,106915,107445,107978,108593,109256,109965,110796,111354,112137,112821,113400,113850,114580,115446,116098,116323,116647,116969,117743,118406,119257,119867,120550,120959,121347,121716,122386,122811,123497,123823,124405,124181,124301,122905,122000,120648,120805,120985,121322,121669,122156,123419,124876,127678,130215,133073,134741,136450,137875,142047,146371,150880,152523,155349,157791,160453
915,802,Carbon County,County,PA,PA,Allentown-Bethlehem-Easton,42,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157038,157386,157427,157190,156635,155797,155053,153920,152991,152208,151874,151681,151534,151771,152098,152441,152425,152193,151992,151596,151256,150851,150628,150300,149839,149414,149149,148909,148649,148282,147999,147506,147102,146806,146719,146574,146451,146454,146529,146488,146270,145965,145758,145538,145450,145404,145430,145527,145613,145909,146283,146479,146584,146373,146241,145939,145756,145639,145682,145821,145894,146179,146488,146954,147247,147478,147671,147602,147554,147441,147454,147498,147690,148113,148476,148733,148841,149017,149213,149161,148950,148767,148781,148997,149141,149656,150113,150738,151110,151487,151759,151838,151832,151710,151596,151662,151776,152017,152200,152465,152662,152825,153062,153366,153559,153819,154101,154554,155012,155549,154437,153669,153215,154849,156105,156901,157275,157654,158214,158971,159624,160069,161158,162159,162900,163127,163588,164299,164476,164665,164787,165034,165058,165012,165114,165386,165882,166056,166324,168441,171316,174873,178253,181592,185742,188794,192364,195476,199683,205087,206271,206975,208378,212602,217261,219681,224438
